22755	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01084.1684566240-1687230000.39-162:LOC
2276	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01077.1684835880-1690601400.27-273:LOC
22769	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01084.1684566240-1687230000.39-162:LOC
22792	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C02205.1684094400-1704079800.98-227:LOC
22795	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01073.1684126800-1690601400.21-375:LOC
22796	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01077.1684835880-1690601400.27-273:LOC
22797	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01077.1684835880-1690601400.27-273:LOC
22808	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01395.1684792800-1685080800.N44-35:LOC
22809	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01395.1684792800-1685080800.N44-35:LOC
22810	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01185.1684596120-1735702200.163-319:LOC
22811	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01185.1684596120-1735702200.163-319:LOC
2282	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01167.1683694800-1688785200.141-264:LOC
2282	RATP-SIV:InfoMessage::MSG.SAE-BUS.IDFM.C01185.1684596120-1735702200.163-319:LOC
